"InvID","PlotID","Invdate","Treenum","Species","Bhage","Theight","Comment"
782,"0010-00001","1979-08-18 00:00:00",10,"WF",51,112,NA
782,"0010-00001","1979-08-18 00:00:00",14,"PP",52,120,NA
782,"0010-00001","1979-08-18 00:00:00",21,"WF",50,100,NA
782,"0010-00001","1979-08-18 00:00:00",-1,"PP",56,108,NA
1133,"0010-00001","1983-06-23 00:00:00",10,"WF",51,112,NA
1133,"0010-00001","1983-06-23 00:00:00",21,"WF",50,100,NA
1133,"0010-00001","1983-06-23 00:00:00",23,"SP",41,89,NA
1133,"0010-00001","1983-06-23 00:00:00",-1,"PP",51,108,NA
783,"0010-00003","1979-08-29 00:00:00",4,"PP",67,117,NA
783,"0010-00003","1979-08-29 00:00:00",12,"PP",61,111,NA
783,"0010-00003","1979-08-29 00:00:00",20,"PP",58,132,NA
783,"0010-00003","1979-08-29 00:00:00",21,"PP",62,161,NA
783,"0010-00003","1979-08-29 00:00:00",22,"DF",48,93,NA
1134,"0010-00003","1983-06-28 00:00:00",4,"PP",67,164,NA
1134,"0010-00003","1983-06-28 00:00:00",12,"PP",61,128,NA
1134,"0010-00003","1983-06-28 00:00:00",20,"PP",58,160,NA
784,"0010-00005","1979-08-30 00:00:00",2,"DF",62,106,NA
784,"0010-00005","1979-08-30 00:00:00",4,"DF",68,109,NA
784,"0010-00005","1979-08-30 00:00:00",17,"SP",61,79,NA
784,"0010-00005","1979-08-30 00:00:00",25,"IC",56,105,NA
1135,"0010-00005","1983-06-28 00:00:00",2,"DF",57,106,NA
1135,"0010-00005","1983-06-28 00:00:00",4,"DF",63,109,NA
1135,"0010-00005","1983-06-28 00:00:00",25,"IC",56,105,NA
1135,"0010-00005","1983-06-28 00:00:00",-1,"IC",62,122,NA
785,"0010-00007","1979-08-30 00:00:00",2,"DF",51,114,NA
785,"0010-00007","1979-08-30 00:00:00",6,"WF",58,114,NA
785,"0010-00007","1979-08-30 00:00:00",10,"PP",59,115,NA
785,"0010-00007","1979-08-30 00:00:00",15,"SP",70,140,NA
785,"0010-00007","1979-08-30 00:00:00",18,"DF",60,119,NA
1136,"0010-00007","1983-06-28 00:00:00",2,"DF",54,114,NA
1136,"0010-00007","1983-06-28 00:00:00",6,"WF",61,114,NA
1136,"0010-00007","1983-06-28 00:00:00",10,"PP",57,115,NA
1136,"0010-00007","1983-06-28 00:00:00",15,"SP",68,140,NA
1136,"0010-00007","1983-06-28 00:00:00",18,"DF",58,119,NA
786,"0010-00008","1979-08-31 00:00:00",13,"SP",58,142,NA
786,"0010-00008","1979-08-31 00:00:00",-1,"WF",89,126,NA
1137,"0010-00008","1983-06-24 00:00:00",1,"SP",62,118,NA
1137,"0010-00008","1983-06-24 00:00:00",2,"PP",51,93,NA
1137,"0010-00008","1983-06-24 00:00:00",3,"DF",52,98,NA
787,"0010-00021","1979-08-31 00:00:00",4,"DF",64,78,NA
787,"0010-00021","1979-08-31 00:00:00",8,"WF",39,69,NA
787,"0010-00021","1979-08-31 00:00:00",9,"DF",42,75,NA
2946,"0250-00001","1996-06-17 00:00:00",-1,"IC",95,95,"""SITE TREE DIST 36.7, AZ 197"""
2947,"0250-00002","1996-06-17 00:00:00",-1,"DF",81,127,"174 DEGREES: 48.5 FT."
1138,"0010-00021","1983-06-24 00:00:00",8,"WF",34,69,NA
1138,"0010-00021","1983-06-24 00:00:00",9,"DF",37,75,NA
1138,"0010-00021","1983-06-24 00:00:00",12,"WF",28,75,NA
788,"0010-00022","1979-09-05 00:00:00",-1,"PP",58,117,NA
788,"0010-00022","1979-09-05 00:00:00",-2,"PP",47,99,NA
788,"0010-00022","1979-09-05 00:00:00",-3,"PP",56,100,NA
788,"0010-00022","1979-09-05 00:00:00",-4,"PP",52,104,NA
1139,"0010-00022","1983-06-24 00:00:00",2,"PP",42,72,NA
1139,"0010-00022","1983-06-24 00:00:00",-1,"PP",53,117,NA
1139,"0010-00022","1983-06-24 00:00:00",-2,"PP",42,99,NA
1139,"0010-00022","1983-06-24 00:00:00",-3,"PP",51,100,NA
1139,"0010-00022","1983-06-24 00:00:00",-4,"PP",47,104,NA
789,"0010-00023","1979-09-06 00:00:00",7,"DF",63,105,NA
789,"0010-00023","1979-09-06 00:00:00",9,"DF",58,114,NA
789,"0010-00023","1979-09-06 00:00:00",11,"WF",54,92,NA
789,"0010-00023","1979-09-06 00:00:00",17,"PP",61,96,NA
1140,"0010-00023","1983-06-24 00:00:00",1,"DF",58,96,NA
1140,"0010-00023","1983-06-24 00:00:00",7,"DF",58,105,NA
1140,"0010-00023","1983-06-24 00:00:00",9,"DF",53,114,NA
1140,"0010-00023","1983-06-24 00:00:00",17,"PP",56,96,NA
790,"0010-00024","1979-09-06 00:00:00",5,"PP",55,117,NA
790,"0010-00024","1979-09-06 00:00:00",12,"SP",51,110,NA
790,"0010-00024","1979-09-06 00:00:00",17,"PP",67,126,NA
1141,"0010-00024","1983-06-29 00:00:00",5,"PP",55,117,NA
1141,"0010-00024","1983-06-29 00:00:00",12,"SP",51,110,NA
817,"0010-00025","1980-08-06 00:00:00",3,"PP",62,136,NA
817,"0010-00025","1980-08-06 00:00:00",-1,"PP",72,123,NA
817,"0010-00025","1980-08-06 00:00:00",-2,"SP",72,123,NA
817,"0010-00025","1980-08-06 00:00:00",-3,"PP",56,109,NA
1142,"0010-00025","1983-06-29 00:00:00",-1,"SP",67,123,NA
1142,"0010-00025","1983-06-29 00:00:00",-2,"PP",51,109,NA
818,"0010-00026","1980-08-07 00:00:00",-1,"SP",46,121,NA
818,"0010-00026","1980-08-07 00:00:00",-2,"SP",49,101,NA
818,"0010-00026","1980-08-07 00:00:00",-3,"SP",54,125,NA
1143,"0010-00026","1983-06-28 00:00:00",-1,"SP",46,121,NA
1143,"0010-00026","1983-06-28 00:00:00",-2,"SP",49,101,NA
1143,"0010-00026","1983-06-28 00:00:00",-3,"SP",54,125,NA
819,"0010-00027","1980-08-07 00:00:00",13,"PP",63,136,NA
819,"0010-00027","1980-08-07 00:00:00",-1,"WF",79,149,NA
819,"0010-00027","1980-08-07 00:00:00",-2,"SP",95,144,NA
820,"0010-00028","1980-08-08 00:00:00",4,"DF",49,109,NA
820,"0010-00028","1980-08-08 00:00:00",8,"WF",46,109,NA
820,"0010-00028","1980-08-08 00:00:00",12,"WF",45,113,NA
1144,"0010-00028","1983-06-29 00:00:00",4,"DF",49,109,NA
1144,"0010-00028","1983-06-29 00:00:00",8,"WF",46,109,NA
1144,"0010-00028","1983-06-29 00:00:00",12,"WF",45,113,NA
821,"0010-00029","1980-08-08 00:00:00",-1,"SP",60,118,NA
821,"0010-00029","1980-08-08 00:00:00",-2,"PP",65,127,NA
821,"0010-00029","1980-08-08 00:00:00",-3,"SP",61,162,NA
1751,"0010-00030","1988-07-13 00:00:00",18,"PP",54,95,NA
490,"0020-00001","1976-07-19 00:00:00",2,"PP",54,106,NA
490,"0020-00001","1976-07-19 00:00:00",10,"PP",54,110,NA
490,"0020-00001","1976-07-19 00:00:00",28,"PP",56,111,NA
1323,"0020-00001","1984-08-13 00:00:00",4,"PP",58,128,NA
1323,"0020-00001","1984-08-13 00:00:00",10,"PP",62,135,NA
1323,"0020-00001","1984-08-13 00:00:00",-1,"PP",73,135,NA
491,"0020-00002","1976-07-19 00:00:00",1,"DF",37,78,NA
491,"0020-00002","1976-07-19 00:00:00",9,"WF",79,166,NA
1324,"0020-00002","1984-08-13 00:00:00",10,"WF",76,123,NA
1324,"0020-00002","1984-08-13 00:00:00",-1,"PP",48,123,NA
492,"0020-00003","1976-07-19 00:00:00",1,"WF",51,130,NA
492,"0020-00003","1976-07-19 00:00:00",15,"WF",47,112,NA
1325,"0020-00003","1984-08-13 00:00:00",1,"WF",59,145,NA
1325,"0020-00003","1984-08-13 00:00:00",11,"WF",60,141,NA
1325,"0020-00003","1984-08-13 00:00:00",21,"DF",61,138,NA
493,"0020-00004","1976-07-20 00:00:00",3,"DF",65,110,NA
493,"0020-00004","1976-07-20 00:00:00",11,"PP",38,115,NA
1326,"0020-00004","1984-08-13 00:00:00",3,"DF",73,128,NA
1326,"0020-00004","1984-08-13 00:00:00",11,"PP",46,121,NA
1326,"0020-00004","1984-08-13 00:00:00",17,"PP",56,128,NA
494,"0020-00005","1976-07-21 00:00:00",7,"WF",53,110,NA
494,"0020-00005","1976-07-21 00:00:00",30,"DF",60,100,NA
1327,"0020-00005","1984-08-14 00:00:00",7,"DF",61,138,NA
1327,"0020-00005","1984-08-14 00:00:00",21,"DF",71,132,NA
1327,"0020-00005","1984-08-14 00:00:00",30,"DF",68,147,NA
495,"0020-00006","1976-07-21 00:00:00",14,"PP",48,99,NA
495,"0020-00006","1976-07-21 00:00:00",24,"DF",52,107,NA
495,"0020-00006","1976-07-21 00:00:00",28,"WF",47,88,NA
1328,"0020-00006","1984-08-14 00:00:00",14,"PP",56,111,NA
1328,"0020-00006","1984-08-14 00:00:00",24,"DF",60,118,NA
1328,"0020-00006","1984-08-14 00:00:00",28,"WF",55,107,NA
496,"0020-00007","1976-07-22 00:00:00",12,"DF",47,106,NA
496,"0020-00007","1976-07-22 00:00:00",14,"DF",49,113,NA
1329,"0020-00007","1984-08-14 00:00:00",8,"PP",63,140,NA
1329,"0020-00007","1984-08-14 00:00:00",12,"DF",55,122,NA
1329,"0020-00007","1984-08-14 00:00:00",14,"DF",57,131,NA
1330,"0020-00008","1984-08-15 00:00:00",-1,"PP",58,136,NA
1330,"0020-00008","1984-08-15 00:00:00",-2,"DF",59,130,NA
1330,"0020-00008","1984-08-15 00:00:00",-3,"PP",68,167,NA
498,"0020-00009","1976-07-26 00:00:00",16,"PP",46,104,NA
498,"0020-00009","1976-07-26 00:00:00",19,"WF",48,113,NA
1331,"0020-00009","1984-08-15 00:00:00",13,"PP",65,135,NA
1331,"0020-00009","1984-08-15 00:00:00",16,"PP",54,126,NA
1331,"0020-00009","1984-08-15 00:00:00",19,"WF",56,130,NA
555,"0030-00002","1977-08-29 00:00:00",3,"PP",63,96,NA
555,"0030-00002","1977-08-29 00:00:00",10,"WF",74,113,NA
555,"0030-00002","1977-08-29 00:00:00",15,"WF",73,120,NA
556,"0030-00003","1977-08-29 00:00:00",11,"PP",52,118,NA
557,"0030-00004","1977-08-30 00:00:00",4,"WF",53,81,NA
557,"0030-00004","1977-08-30 00:00:00",9,"DF",45,92,NA
558,"0030-00005","1977-08-30 00:00:00",8,"DF",51,110,NA
558,"0030-00005","1977-08-30 00:00:00",9,"DF",58,104,NA
558,"0030-00005","1977-08-30 00:00:00",14,"DF",60,111,NA
559,"0030-00006","1977-06-30 00:00:00",4,"PP",53,106,NA
559,"0030-00006","1977-06-30 00:00:00",41,"PP",52,115,NA
559,"0030-00006","1977-06-30 00:00:00",45,"SP",51,111,NA
560,"0030-00007","1977-08-30 00:00:00",9,"SP",66,83,NA
562,"0030-00009","1977-08-31 00:00:00",5,"IC",21,30,NA
562,"0030-00009","1977-08-31 00:00:00",11,"WF",45,94,NA
563,"0030-00010","1977-08-31 00:00:00",3,"PP",56,105,NA
563,"0030-00010","1977-08-31 00:00:00",7,"PP",54,107,NA
563,"0030-00010","1977-08-31 00:00:00",27,"PP",51,121,NA
564,"0030-00011","1977-08-31 00:00:00",3,"IC",54,69,NA
564,"0030-00011","1977-08-31 00:00:00",5,"IC",54,73,NA
565,"0030-00012","1977-08-31 00:00:00",29,"WF",31,57,NA
566,"0030-00013","1977-09-01 00:00:00",11,"PP",51,122,NA
566,"0030-00013","1977-09-01 00:00:00",39,"PP",52,119,NA
566,"0030-00013","1977-09-01 00:00:00",40,"IC",59,123,NA
713,"0040-00001","1978-08-07 00:00:00",5,"PP",56,119,NA
713,"0040-00001","1978-08-07 00:00:00",-1,"PP",56,112,NA
713,"0040-00001","1978-08-07 00:00:00",-2,"PP",53,114,NA
713,"0040-00001","1978-08-07 00:00:00",-3,"PP",57,95,NA
713,"0040-00001","1978-08-07 00:00:00",-4,"PP",52,112,NA
1159,"0040-00001","1983-08-10 00:00:00",5,"PP",56,119,NA
1423,"0040-00001","1985-06-14 00:00:00",5,"PP",64,130,NA
1423,"0040-00001","1985-06-14 00:00:00",-3,"PP",64,124,NA
714,"0040-00002","1978-08-07 00:00:00",14,"DF",36,85,NA
714,"0040-00002","1978-08-07 00:00:00",-1,"PP",47,124,NA
714,"0040-00002","1978-08-07 00:00:00",-2,"PP",49,119,NA
714,"0040-00002","1978-08-07 00:00:00",-3,"PP",52,119,NA
714,"0040-00002","1978-08-07 00:00:00",-4,"SP",36,90,NA
2947,"0250-00002","1996-06-17 00:00:00",24,"SP",86,132,"BAD SITE TREE: ADDED 2 IN OF ESTIMATED GROWTH TO GET AGE: WITNESS TREE: AZ 159: DIST.27.8"
1160,"0040-00002","1983-08-10 00:00:00",14,"DF",36,85,NA
2023,"0040-00002","1994-10-19 00:00:00",18,"IC",54,86,NA
715,"0040-00003","1978-08-08 00:00:00",2,"SP",51,103,NA
715,"0040-00003","1978-08-08 00:00:00",7,"WF",41,77,NA
715,"0040-00003","1978-08-08 00:00:00",8,"PP",42,106,NA
715,"0040-00003","1978-08-08 00:00:00",9,"WF",22,39,NA
715,"0040-00003","1978-08-08 00:00:00",-1,"SP",45,108,NA
1161,"0040-00003","1983-08-10 00:00:00",2,"SP",51,103,NA
1161,"0040-00003","1983-08-10 00:00:00",7,"WF",41,77,NA
1161,"0040-00003","1983-08-10 00:00:00",8,"PP",42,106,NA
1161,"0040-00003","1983-08-10 00:00:00",9,"WF",22,39,NA
1425,"0040-00003","1985-06-14 00:00:00",7,"WF",51,98,NA
1425,"0040-00003","1985-06-14 00:00:00",-1,"SP",53,121,NA
716,"0040-00004","1978-08-08 00:00:00",4,"WF",50,107,NA
716,"0040-00004","1978-08-08 00:00:00",6,"WF",49,103,NA
716,"0040-00004","1978-08-08 00:00:00",13,"WF",59,100,NA
716,"0040-00004","1978-08-08 00:00:00",18,"SP",59,101,NA
716,"0040-00004","1978-08-08 00:00:00",23,"SP",66,141,NA
1162,"0040-00004","1983-08-10 00:00:00",4,"WF",50,107,NA
1162,"0040-00004","1983-08-10 00:00:00",6,"WF",49,103,NA
1162,"0040-00004","1983-08-10 00:00:00",13,"WF",59,100,NA
1162,"0040-00004","1983-08-10 00:00:00",18,"SP",59,101,NA
1162,"0040-00004","1983-08-10 00:00:00",23,"SP",66,141,NA
717,"0040-00005","1978-08-08 00:00:00",5,"PP",47,118,NA
717,"0040-00005","1978-08-08 00:00:00",28,"PP",57,147,NA
717,"0040-00005","1978-08-08 00:00:00",-1,"PP",54,125,NA
717,"0040-00005","1978-08-08 00:00:00",-2,"PP",48,110,NA
1163,"0040-00005","1983-08-10 00:00:00",5,"PP",47,118,NA
1163,"0040-00005","1983-08-10 00:00:00",28,"PP",57,147,NA
718,"0040-00006","1978-08-09 00:00:00",8,"WF",37,89,NA
718,"0040-00006","1978-08-09 00:00:00",-1,"SP",56,107,NA
718,"0040-00006","1978-08-09 00:00:00",-2,"PP",51,108,NA
718,"0040-00006","1978-08-09 00:00:00",-3,"PP",55,120,NA
1164,"0040-00006","1983-08-11 00:00:00",8,"WF",37,89,NA
719,"0040-00007","1978-08-09 00:00:00",-1,"PP",45,90,NA
719,"0040-00007","1978-08-09 00:00:00",-2,"SP",41,93,NA
719,"0040-00007","1978-08-09 00:00:00",-3,"SP",43,88,NA
719,"0040-00007","1978-08-09 00:00:00",-4,"SP",41,78,NA
720,"0040-00008","1978-08-09 00:00:00",6,"WF",51,106,NA
720,"0040-00008","1978-08-09 00:00:00",7,"PP",55,107,NA
720,"0040-00008","1978-08-09 00:00:00",8,"WF",49,94,NA
2950,"0250-00013","1996-06-17 00:00:00",-1,"DF",79,134,"DIST. 48.4: AZ. 286"
2951,"0250-00016","1996-06-13 00:00:00",-1,"DF",81,137,"SITE TREE AZ. 154 DIST. 45.4 FEET"
720,"0040-00008","1978-08-09 00:00:00",12,"WF",49,90,NA
720,"0040-00008","1978-08-09 00:00:00",16,"WF",50,96,NA
720,"0040-00008","1978-08-09 00:00:00",-1,"PP",54,90,NA
1166,"0040-00008","1983-08-10 00:00:00",6,"WF",51,106,NA
1166,"0040-00008","1983-08-10 00:00:00",7,"PP",55,107,NA
1166,"0040-00008","1983-08-10 00:00:00",8,"WF",49,94,NA
1166,"0040-00008","1983-08-10 00:00:00",12,"WF",49,90,NA
1166,"0040-00008","1983-08-10 00:00:00",16,"WF",50,96,NA
721,"0040-00009","1978-08-10 00:00:00",7,"DF",43,93,NA
721,"0040-00009","1978-08-10 00:00:00",21,"WF",39,104,NA
721,"0040-00009","1978-08-10 00:00:00",-1,"DF",34,81,NA
721,"0040-00009","1978-08-10 00:00:00",-2,"DF",50,108,NA
1167,"0040-00009","1983-08-11 00:00:00",7,"DF",43,93,NA
1167,"0040-00009","1983-08-11 00:00:00",21,"WF",39,104,NA
722,"0040-00010","1978-08-10 00:00:00",52,"WF",68,124,NA
722,"0040-00010","1978-08-10 00:00:00",-1,"PP",54,94,NA
1168,"0040-00010","1983-08-11 00:00:00",52,"WF",68,124,NA
723,"0040-00011","1978-08-11 00:00:00",-1,"DF",50,105,NA
724,"0040-00012","1978-08-11 00:00:00",-1,"SP",45,112,NA
724,"0040-00012","1978-08-11 00:00:00",-2,"SP",42,98,NA
569,"0050-00003","1977-06-27 00:00:00",16,"WF",44,95,NA
570,"0050-00004","1977-06-27 00:00:00",2,"SP",50,113,NA
570,"0050-00004","1977-06-27 00:00:00",12,"PP",46,85,NA
570,"0050-00004","1977-06-27 00:00:00",14,"SP",50,63,NA
1172,"0050-00004","1983-07-26 00:00:00",9,"PP",56,95,NA
1172,"0050-00004","1983-07-26 00:00:00",12,"PP",52,114,NA
1172,"0050-00004","1983-07-26 00:00:00",27,"PP",48,108,NA
1172,"0050-00004","1983-07-26 00:00:00",-1,"PP",64,126,NA
1172,"0050-00004","1983-07-26 00:00:00",-2,"WF",56,129,NA
571,"0050-00005","1977-06-28 00:00:00",6,"SP",63,121,NA
571,"0050-00005","1977-06-28 00:00:00",13,"PP",58,120,NA
571,"0050-00005","1977-06-28 00:00:00",16,"WF",57,115,NA
572,"0050-00006","1977-06-28 00:00:00",4,"WF",73,110,NA
572,"0050-00006","1977-06-28 00:00:00",11,"SP",68,131,NA
572,"0050-00006","1977-06-28 00:00:00",14,"PP",65,123,NA
1173,"0050-00006","1983-07-25 00:00:00",4,"WF",79,96,NA
1173,"0050-00006","1983-07-25 00:00:00",11,"SP",74,140,NA
1173,"0050-00006","1983-07-25 00:00:00",14,"PP",71,144,NA
1173,"0050-00006","1983-07-25 00:00:00",42,"DF",65,134,NA
